Date,Open,High,Low,Close,Adj Close,Volume
1995-04-21,15.750000,15.843750,15.625000,15.812500,8.387497,6753200
1995-04-24,15.812500,16.125000,15.750000,16.000000,8.486953,4524000
1995-04-25,16.000000,16.000000,15.906250,15.937500,8.453800,3510400
1995-04-26,15.906250,16.031250,15.812500,16.031250,8.503531,4032800
1995-04-27,16.000000,16.125000,15.843750,15.843750,8.404074,4182000
1995-04-28,15.812500,16.281250,15.718750,16.250000,8.619565,5328800
1995-05-01,16.187500,16.343750,16.000000,16.218750,8.602987,3758400
1995-05-02,16.250000,16.375000,16.187500,16.250000,8.619565,2877600
1995-05-03,16.281250,16.468750,16.281250,16.437500,8.719019,2839600
1995-05-04,16.500000,16.812500,16.468750,16.531250,8.768746,4625600
1995-05-05,16.625000,16.625000,16.281250,16.375000,8.685870,2998800
1995-05-08,16.312500,16.750000,16.312500,16.625000,8.818478,2506800
1995-05-09,16.687500,16.781250,16.562500,16.625000,8.818478,2642800
1995-05-10,16.562500,16.687500,16.437500,16.656250,8.879110,6255600
1995-05-11,16.625000,16.906250,16.593750,16.875000,8.995721,5246800
1995-05-12,16.750000,16.843750,16.187500,16.187500,8.629231,8398400
1995-05-15,15.875000,16.000000,15.593750,15.906250,8.479303,12325200
1995-05-16,15.937500,16.093750,15.843750,15.875000,8.462644,5436400
1995-05-17,15.937500,16.093750,15.906250,16.062500,8.562593,3501200
1995-05-18,15.687500,15.718750,15.406250,15.500000,8.262739,11917200
1995-05-19,15.406250,15.781250,15.406250,15.656250,8.346031,8470000
1995-05-22,15.781250,15.937500,15.656250,15.906250,8.479303,3419200
1995-05-23,15.937500,16.187500,15.906250,16.187500,8.629231,4184800
1995-05-24,16.281250,16.562500,16.093750,16.250000,8.662549,7030400
1995-05-25,16.125000,16.375000,16.093750,16.218750,8.645888,4273200
1995-05-26,16.187500,16.281250,15.937500,16.031250,8.545938,3485200
1995-05-30,16.062500,16.125000,16.031250,16.031250,8.545938,2307600
1995-05-31,16.062500,16.562500,16.031250,16.531250,8.812476,4345600
1995-06-01,16.500000,16.656250,16.437500,16.625000,8.862455,5420400
1995-06-02,16.562500,16.687500,16.437500,16.468750,8.779161,2808800
1995-06-05,16.531250,16.593750,16.343750,16.468750,8.779161,2661200
1995-06-06,16.468750,16.687500,16.468750,16.593750,8.845797,4302000
1995-06-07,16.562500,16.593750,16.406250,16.562500,8.829136,2142000
1995-06-08,16.437500,16.687500,16.406250,16.593750,8.845797,2336400
1995-06-09,16.562500,16.625000,16.406250,16.531250,8.812476,2406000
1995-06-12,16.531250,16.593750,16.437500,16.562500,8.829136,2052400
1995-06-13,16.656250,16.875000,16.656250,16.875000,8.995721,2524400
1995-06-14,16.781250,17.093750,16.781250,17.062500,9.095675,3289200
1995-06-15,16.968750,17.125000,16.906250,16.937500,9.029040,3228000
1995-06-16,16.937500,17.187500,16.906250,17.187500,9.162312,7654000
1995-06-19,17.156250,17.312500,17.156250,17.312500,9.228950,2410800
1995-06-20,17.281250,17.281250,17.031250,17.093750,9.112335,2962400
1995-06-21,17.125000,17.500000,17.062500,17.406250,9.278925,2729200
1995-06-22,17.437500,17.781250,17.375000,17.781250,9.478828,4348000
1995-06-23,17.687500,17.781250,17.500000,17.781250,9.478828,3810800
1995-06-26,17.781250,17.812500,17.375000,17.375000,9.262266,2546000
1995-06-27,17.312500,17.437500,16.843750,16.906250,9.012381,5840000
1995-06-28,16.906250,17.250000,16.906250,17.062500,9.095675,3588400
1995-06-29,17.093750,17.125000,16.875000,17.093750,9.112335,3029200
1995-06-30,17.156250,17.218750,16.843750,16.875000,8.995721,2948400
1995-07-03,16.812500,16.968750,16.750000,16.921875,9.020712,1732400
1995-07-05,16.937500,17.000000,16.593750,16.625000,8.862455,2534400
1995-07-06,16.718750,16.875000,16.625000,16.843750,8.979067,2962000
1995-07-07,16.875000,16.875000,16.093750,16.218750,8.645888,12719600
1995-07-10,16.250000,16.406250,16.156250,16.312500,8.695868,6172800
1995-07-11,16.375000,16.687500,16.375000,16.593750,8.845797,5290800
1995-07-12,16.562500,16.687500,16.468750,16.500000,8.795822,3684000
1995-07-13,16.500000,16.656250,16.468750,16.625000,8.862455,4166400
1995-07-14,16.531250,16.718750,16.531250,16.718750,8.912432,2646400
1995-07-17,16.843750,16.937500,16.656250,16.812500,8.962410,4740400
1995-07-18,16.906250,17.218750,16.656250,17.156250,9.145653,5349200
1995-07-19,17.187500,17.437500,17.000000,17.250000,9.195633,5828000
1995-07-20,17.250000,17.343750,17.062500,17.156250,9.145653,3557600
1995-07-21,17.093750,17.343750,17.093750,17.281250,9.212287,6748000
1995-07-24,17.343750,17.468750,17.250000,17.437500,9.295584,3056000
1995-07-25,17.406250,17.531250,17.375000,17.500000,9.328901,3712000
1995-07-26,17.437500,17.687500,17.343750,17.625000,9.395536,4444800
1995-07-27,17.750000,17.937500,17.718750,17.875000,9.528801,3066400
1995-07-28,17.937500,17.937500,17.687500,17.937500,9.562118,2550400
1995-07-31,17.812500,17.937500,17.781250,17.937500,9.562118,2150800
1995-08-01,17.875000,17.875000,17.687500,17.781250,9.478828,2590000
1995-08-02,17.781250,17.781250,17.562500,17.625000,9.395536,4274800
1995-08-03,17.500000,17.500000,17.375000,17.468750,9.312243,3280000
1995-08-04,17.437500,17.781250,17.375000,17.656250,9.412190,3079200
1995-08-07,17.718750,17.781250,17.625000,17.687500,9.428854,2016000
1995-08-08,17.718750,17.781250,17.562500,17.656250,9.412190,2307200
1995-08-09,17.656250,17.656250,17.531250,17.593750,9.378874,1904000
1995-08-10,17.562500,17.625000,17.468750,17.562500,9.362220,1819200
1995-08-11,17.437500,17.437500,17.125000,17.156250,9.188819,2816400
1995-08-14,17.187500,17.406250,17.125000,17.375000,9.305980,2008400
1995-08-15,17.218750,17.281250,16.812500,17.250000,9.239030,3190800
1995-08-16,17.093750,17.187500,16.875000,17.000000,9.105130,3868000
1995-08-17,16.968750,17.062500,16.718750,16.875000,9.038177,3341200
1995-08-18,16.875000,16.968750,16.781250,16.843750,9.021445,5952800
1995-08-21,16.875000,17.000000,16.843750,16.906250,9.054918,4016000
1995-08-22,16.906250,17.062500,16.843750,17.000000,9.105130,2478000
1995-08-23,17.000000,17.218750,17.000000,17.062500,9.138603,3070400
1995-08-24,17.031250,17.125000,16.906250,17.000000,9.105130,2520400
1995-08-25,17.000000,17.156250,16.968750,17.000000,9.105130,2208000
1995-08-28,17.062500,17.218750,17.000000,17.218750,9.222297,1778400
1995-08-29,17.281250,17.468750,17.250000,17.250000,9.239030,3165600
1995-08-30,17.312500,17.312500,17.093750,17.250000,9.239030,1704800
1995-08-31,17.343750,17.343750,17.218750,17.250000,9.239030,2009200
1995-09-01,17.250000,17.343750,17.156250,17.187500,9.205559,1542000
1995-09-05,17.312500,17.406250,17.093750,17.343750,9.289242,2850400
1995-09-06,17.281250,17.437500,17.281250,17.375000,9.305980,3054000
1995-09-07,17.375000,17.437500,17.343750,17.406250,9.322717,1581200
1995-09-08,17.406250,17.500000,17.343750,17.437500,9.339458,2549600
1995-09-11,17.500000,17.593750,17.468750,17.500000,9.372929,3132400
1995-09-12,17.562500,17.562500,17.406250,17.437500,9.339458,1938800
1995-09-13,17.437500,17.593750,17.375000,17.562500,9.406405,3070800
1995-09-14,17.625000,17.968750,17.593750,17.968750,9.623990,4260400
1995-09-15,18.000000,18.000000,17.750000,17.875000,9.573777,6658800
1995-09-18,17.843750,17.968750,17.718750,17.843750,9.557042,3302000
1995-09-19,17.906250,18.093750,17.875000,18.031250,9.657465,4108400
1995-09-20,18.031250,18.062500,17.875000,17.906250,9.590515,2258000
1995-09-21,17.937500,18.531250,17.906250,18.437500,9.875050,7614800
1995-09-22,18.218750,18.406250,18.156250,18.187500,9.741155,4538000
1995-09-25,18.218750,18.500000,18.187500,18.468750,9.891784,3120400
1995-09-26,18.468750,18.718750,18.406250,18.593750,9.958739,3036000
1995-09-27,18.500000,18.718750,18.343750,18.656250,9.992214,4030400
1995-09-28,18.593750,18.625000,18.312500,18.375000,9.841575,2738400
1995-09-29,18.375000,18.562500,18.281250,18.531250,9.925262,3054000
1995-10-02,18.406250,18.562500,18.281250,18.375000,9.841575,2448800
1995-10-03,18.406250,18.718750,18.406250,18.687500,10.008947,4298400
1995-10-04,18.687500,18.968750,18.687500,18.875000,10.109378,6554400
1995-10-05,18.875000,19.062500,18.687500,18.875000,10.109378,5339200
1995-10-06,18.937500,19.343750,18.875000,19.312500,10.343695,4239200
1995-10-09,19.281250,19.312500,19.062500,19.156250,10.260010,2828800
1995-10-10,18.937500,19.218750,18.937500,19.031250,10.193058,3878000
1995-10-11,19.031250,19.093750,18.937500,19.031250,10.193058,3560000
1995-10-12,19.062500,19.187500,19.062500,19.125000,10.243271,3454800
1995-10-13,19.250000,19.500000,19.250000,19.406250,10.393908,3360800
1995-10-16,19.406250,19.437500,19.312500,19.406250,10.393908,1878000
1995-10-17,19.375000,19.406250,19.187500,19.375000,10.377173,2131200
1995-10-18,19.375000,19.718750,19.281250,19.531250,10.460863,2771600
1995-10-19,19.562500,19.843750,19.562500,19.750000,10.578019,5898000
1995-10-20,19.718750,19.937500,19.531250,19.937500,10.678444,5844800
1995-10-23,19.875000,20.218750,19.843750,20.187500,10.812336,4012800
1995-10-24,20.250000,20.687500,20.218750,20.687500,11.080142,5950400
1995-10-25,20.718750,21.031250,20.437500,20.500000,10.979717,6698800
1995-10-26,20.375000,20.562500,20.062500,20.093750,10.762130,5963200
1995-10-27,20.031250,20.281250,19.781250,20.187500,10.812336,4906800
1995-10-30,20.187500,20.468750,20.156250,20.406250,10.929507,3816000
1995-10-31,20.343750,20.500000,20.281250,20.375000,10.912766,2708400
1995-11-01,20.312500,20.500000,20.250000,20.437500,10.946242,3757200
1995-11-02,20.437500,20.468750,20.218750,20.312500,10.879292,3093600
1995-11-03,20.312500,20.312500,20.000000,20.062500,10.745390,3633200
1995-11-06,20.000000,20.156250,20.000000,20.031250,10.728659,2768800
1995-11-07,20.062500,20.437500,20.031250,20.437500,10.946242,4972800
1995-11-08,20.500000,20.562500,20.343750,20.531250,10.996455,3675600
1995-11-09,20.500000,20.500000,20.250000,20.343750,10.896034,2874800
1995-11-10,20.093750,20.156250,19.906250,19.937500,10.721923,2171200
1995-11-13,20.125000,20.437500,20.000000,20.437500,10.990813,4033600
1995-11-14,20.875000,21.218750,20.781250,20.781250,11.175673,6926400
1995-11-15,20.812500,21.500000,20.781250,21.468750,11.545398,3313200
1995-11-16,21.406250,21.468750,21.031250,21.062500,11.326931,4116400
1995-11-17,21.062500,21.187500,20.937500,21.093750,11.343730,5080400
1995-11-20,21.093750,21.250000,20.875000,20.906250,11.242893,2186000
1995-11-21,20.937500,21.375000,20.937500,21.343750,11.478174,2350400
1995-11-22,21.250000,21.312500,21.031250,21.187500,11.394142,3430000
1995-11-24,21.093750,21.218750,21.093750,21.125000,11.360537,1134800
1995-11-27,21.156250,21.312500,21.000000,21.093750,11.343730,3927600
1995-11-28,21.156250,21.312500,21.062500,21.312500,11.461369,3475200
1995-11-29,21.312500,21.593750,21.250000,21.500000,11.562199,2656000
1995-11-30,21.531250,21.812500,21.281250,21.656250,11.646229,3204000
1995-12-01,21.718750,21.781250,21.437500,21.468750,11.545398,4438800
1995-12-04,21.500000,21.937500,21.343750,21.937500,11.797479,4571600
1995-12-05,21.875000,22.562500,21.875000,22.375000,12.032761,5491600
1995-12-06,22.531250,22.781250,22.500000,22.687500,12.200811,5770000
1995-12-07,22.625000,22.750000,22.562500,22.718750,12.217619,4920400
1995-12-08,22.750000,22.812500,22.406250,22.562500,12.133591,3253200
1995-12-11,22.500000,22.781250,22.437500,22.531250,12.116778,3857200
1995-12-12,22.562500,22.781250,22.531250,22.687500,12.200811,2964000
1995-12-13,22.687500,22.875000,22.656250,22.718750,12.217619,4402000
1995-12-14,22.718750,23.093750,22.718750,22.875000,12.301646,3174000
1995-12-15,22.875000,22.968750,22.656250,22.843750,12.284838,10374800
1995-12-18,22.718750,22.718750,22.250000,22.281250,11.982342,4907200
1995-12-19,22.250000,22.375000,21.593750,21.750000,11.696644,6359600
1995-12-20,21.781250,22.187500,21.625000,21.812500,11.730255,5334000
1995-12-21,21.781250,22.125000,21.750000,22.093750,11.881507,6642000
1995-12-22,22.031250,22.062500,21.531250,21.625000,11.629423,4405200
1995-12-26,21.656250,21.687500,21.562500,21.625000,11.629423,2158400
1995-12-27,21.656250,21.718750,21.375000,21.718750,11.679837,4493600
1995-12-28,21.593750,21.625000,21.468750,21.500000,11.562199,3574400
1995-12-29,21.500000,21.500000,21.281250,21.375000,11.494980,4298400
1996-01-02,21.375000,21.375000,20.875000,21.062500,11.326931,5178400
1996-01-03,21.312500,22.031250,21.312500,21.906250,11.780676,8481600
1996-01-04,21.875000,22.062500,21.687500,21.687500,11.663033,6502400
1996-01-05,21.593750,21.875000,21.437500,21.687500,11.663033,5838400
1996-01-08,21.718750,21.968750,21.687500,21.968750,11.814284,1985200
1996-01-09,22.218750,22.562500,22.062500,22.093750,11.881507,6399200
1996-01-10,21.906250,21.937500,20.781250,21.375000,11.494980,8897600
1996-01-11,21.375000,21.375000,20.781250,20.937500,11.259701,7519200
1996-01-12,21.218750,21.656250,21.156250,21.437500,11.528590,7790400
1996-01-15,21.406250,21.718750,21.343750,21.625000,11.629423,4316000
1996-01-16,21.687500,21.812500,21.562500,21.687500,11.663033,6132800
1996-01-17,21.687500,21.968750,21.593750,21.843750,11.747064,4148000
1996-01-18,21.812500,21.843750,21.562500,21.687500,11.663033,3967200
1996-01-19,21.656250,21.718750,21.468750,21.593750,11.612616,5039200
1996-01-22,21.656250,21.906250,21.531250,21.687500,11.663033,3479200
1996-01-23,21.687500,21.968750,21.625000,21.937500,11.797479,3313600
1996-01-24,22.500000,23.437500,22.312500,23.437500,12.604152,8643200
1996-01-25,23.312500,23.687500,22.625000,23.250000,12.503312,7677600
1996-01-26,23.125000,23.437500,22.937500,23.312500,12.536922,4344800
1996-01-29,23.343750,23.812500,23.343750,23.562500,12.671361,4632000
1996-01-30,23.437500,24.093750,23.375000,24.093750,12.957063,4118800
1996-01-31,24.031250,24.125000,23.906250,24.000000,12.906647,4875600
1996-02-01,24.062500,24.062500,23.562500,23.593750,12.688174,3757200
1996-02-02,23.593750,24.375000,23.593750,23.968750,12.889837,6048000
1996-02-05,23.750000,24.531250,23.750000,24.468750,13.158721,4139200
1996-02-06,24.468750,24.562500,24.156250,24.281250,13.057895,5285600
1996-02-07,24.187500,24.250000,23.968750,24.250000,13.041092,6490400
1996-02-08,24.281250,24.781250,24.281250,24.687500,13.276366,8785600
1996-02-09,24.718750,25.093750,24.625000,24.781250,13.326780,8630400
1996-02-12,24.781250,24.843750,24.593750,24.718750,13.293167,7639200
1996-02-13,24.687500,24.906250,24.687500,24.750000,13.309972,11282400
1996-02-14,24.750000,24.750000,24.343750,24.406250,13.125111,6615600
1996-02-15,24.187500,24.312500,23.718750,23.781250,12.832381,17661600
1996-02-16,23.812500,23.875000,23.468750,23.531250,12.697479,10604400
1996-02-20,23.250000,23.406250,23.093750,23.156250,12.495133,7104400
1996-02-21,23.187500,23.843750,23.187500,23.718750,12.798659,9927200
1996-02-22,23.750000,24.062500,23.718750,23.781250,12.832381,8206800
1996-02-23,23.843750,23.968750,23.375000,23.375000,12.613169,7015600
1996-02-26,23.406250,23.718750,23.375000,23.437500,12.646892,6400000
1996-02-27,23.500000,23.718750,23.281250,23.375000,12.613169,6280000
1996-02-28,23.562500,24.093750,23.468750,23.468750,12.663757,7050800
1996-02-29,23.218750,23.968750,23.218750,23.375000,12.613169,7694000
1996-03-01,23.562500,24.062500,23.406250,24.000000,12.950421,5734400
1996-03-04,24.000000,24.406250,23.875000,24.187500,13.051595,6474800
1996-03-05,24.031250,24.156250,23.906250,24.062500,12.984148,3620800
1996-03-06,24.218750,24.437500,23.937500,23.968750,12.933560,3973200
1996-03-07,23.968750,24.562500,23.937500,24.562500,13.253943,6656400
1996-03-08,24.218750,24.250000,22.750000,23.750000,12.815518,14972400
1996-03-11,23.625000,23.843750,23.281250,23.812500,12.849245,6416800
1996-03-12,23.656250,23.718750,23.250000,23.531250,12.697479,6042800
1996-03-13,23.562500,23.593750,23.125000,23.218750,12.528858,5367200
1996-03-14,23.500000,23.656250,23.125000,23.156250,12.495133,5303200
1996-03-15,23.187500,23.656250,23.156250,23.500000,12.680619,8027600
1996-03-18,23.750000,23.937500,23.437500,23.593750,12.731205,4784800
1996-03-19,23.750000,23.812500,22.968750,23.125000,12.478267,8377200
1996-03-20,23.281250,23.500000,23.125000,23.437500,12.646892,4706800
1996-03-21,23.437500,23.781250,23.343750,23.531250,12.697479,6654800
1996-03-22,23.625000,23.812500,23.375000,23.625000,12.748068,5514000
1996-03-25,23.812500,23.875000,23.406250,23.406250,12.630027,4180800
1996-03-26,23.375000,23.812500,23.343750,23.656250,12.764929,4152000
1996-03-27,23.687500,23.687500,23.281250,23.281250,12.562582,4147600
1996-03-28,23.218750,23.343750,23.000000,23.187500,12.511996,3432800
1996-03-29,23.343750,23.437500,23.000000,23.062500,12.444538,3490400
1996-04-01,23.281250,23.375000,23.187500,23.312500,12.579448,7576000
1996-04-02,23.406250,23.812500,23.250000,23.812500,12.849245,5251600
1996-04-03,23.718750,23.718750,23.468750,23.531250,12.697479,3109200
1996-04-04,23.656250,23.687500,23.562500,23.656250,12.764929,3201200
1996-04-08,23.000000,23.218750,22.593750,23.031250,12.427678,7155600
1996-04-09,23.250000,23.281250,22.625000,22.812500,12.309643,4568400
1996-04-10,22.750000,22.812500,21.968750,22.062500,11.904945,6174800
1996-04-11,22.125000,22.218750,21.406250,21.875000,11.803764,10417600
1996-04-12,22.000000,22.437500,21.968750,22.156250,11.955537,9556400
1996-04-15,22.250000,22.562500,22.125000,22.437500,12.107290,4751600
1996-04-16,22.468750,22.937500,22.437500,22.781250,12.292780,7663200
1996-04-17,22.812500,22.875000,22.562500,22.656250,12.225333,4947600
1996-04-18,22.687500,23.000000,22.656250,22.906250,12.360234,4536400
1996-04-19,22.906250,23.000000,22.687500,22.718750,12.259057,4528800
1996-04-22,22.843750,22.968750,22.156250,22.500000,12.141021,4251200
1996-04-23,22.625000,22.843750,22.562500,22.625000,12.208474,4776400
1996-04-24,22.656250,22.656250,22.000000,22.437500,12.107290,6766000
1996-04-25,22.437500,22.781250,22.250000,22.531250,12.157879,6463600
1996-04-26,22.687500,22.968750,22.531250,22.656250,12.225333,5042400
1996-04-29,22.656250,23.062500,22.625000,22.968750,12.393959,3635600
1996-04-30,22.937500,23.156250,22.750000,23.125000,12.478267,3996400
1996-05-01,23.000000,23.437500,23.000000,23.187500,12.511996,3848400
1996-05-02,23.031250,23.062500,22.375000,22.375000,12.073572,6137200
1996-05-03,22.625000,22.906250,22.156250,22.375000,12.073572,5442000
1996-05-06,22.500000,22.593750,22.187500,22.437500,12.107290,4078000
1996-05-07,22.437500,22.531250,22.250000,22.437500,12.107290,3658400
1996-05-08,22.312500,22.968750,22.093750,22.968750,12.393959,4834800
1996-05-09,22.906250,22.937500,22.625000,22.718750,12.259057,3180800
1996-05-10,22.875000,23.031250,22.687500,22.906250,12.360234,4628000
1996-05-13,22.968750,23.156250,22.781250,23.156250,12.495133,4348000
1996-05-14,23.156250,23.312500,23.031250,23.125000,12.478267,4515600
1996-05-15,23.187500,23.593750,23.156250,23.468750,12.663757,5467600
1996-05-16,23.375000,23.937500,23.375000,23.562500,12.714342,6494400
1996-05-17,23.687500,23.750000,23.437500,23.718750,12.850467,5300800
1996-05-20,23.812500,23.968750,23.625000,23.812500,12.901258,3688000
1996-05-21,23.843750,23.968750,23.750000,23.906250,12.952051,2656800
1996-05-22,23.875000,24.281250,23.843750,24.250000,13.138300,4257200
1996-05-23,24.281250,24.406250,23.937500,24.125000,13.070567,4583600
1996-05-24,24.218750,24.468750,24.156250,24.406250,13.222945,3256800
1996-05-28,24.500000,24.562500,24.000000,24.343750,13.189080,4222000
1996-05-29,24.468750,24.468750,23.906250,24.062500,13.036711,4800000
1996-05-30,24.062500,24.593750,23.875000,24.437500,13.239876,4679600
1996-05-31,24.437500,24.593750,24.281250,24.343750,13.189080,4352800
1996-06-03,24.250000,24.406250,24.187500,24.250000,13.138300,3348800
1996-06-04,24.437500,24.625000,24.406250,24.562500,13.307600,3176800
1996-06-05,24.625000,24.812500,24.468750,24.812500,13.443046,3273200
1996-06-06,24.937500,24.937500,24.562500,24.562500,13.307600,3742000
1996-06-07,24.093750,24.750000,24.062500,24.656250,13.358392,4684400
1996-06-10,24.781250,24.937500,24.687500,24.843750,13.459981,3296800
1996-06-11,25.000000,25.093750,24.875000,25.000000,13.544629,6257200
1996-06-12,25.187500,25.375000,24.812500,25.000000,13.544629,4862800
1996-06-13,25.000000,25.000000,24.437500,24.437500,13.239876,4964200
1996-06-14,24.437500,24.625000,24.250000,24.500000,13.273738,3510800
1996-06-17,24.687500,24.750000,24.125000,24.375000,13.206016,3557200
1996-06-18,24.250000,24.312500,23.875000,23.937500,12.968980,4297400
1996-06-19,24.000000,24.125000,23.937500,24.000000,13.002839,3791800
1996-06-20,24.062500,24.187500,23.750000,23.937500,12.968980,4851600
1996-06-21,24.062500,24.062500,23.812500,24.062500,13.036711,7803000
1996-06-24,24.062500,24.375000,23.937500,24.187500,13.104432,3864600
1996-06-25,24.375000,24.687500,24.312500,24.687500,13.375320,4260800
1996-06-26,24.625000,24.687500,24.562500,24.687500,13.375320,3352800
1996-06-27,24.562500,24.750000,24.125000,24.562500,13.307600,3370000
1996-06-28,24.687500,24.875000,24.562500,24.750000,13.409179,2947000
1996-07-01,24.875000,24.875000,24.687500,24.812500,13.443046,2411000
1996-07-02,24.937500,25.000000,24.625000,24.875000,13.476906,3323600
1996-07-03,24.875000,24.875000,24.562500,24.687500,13.375320,2967000
1996-07-05,24.375000,24.750000,24.187500,24.187500,13.104432,1892200
1996-07-08,24.125000,24.375000,23.937500,24.000000,13.002839,3810600
1996-07-09,24.125000,24.125000,23.625000,23.625000,12.799671,3391400
1996-07-10,23.750000,24.000000,23.375000,24.000000,13.002839,3817800
1996-07-11,24.125000,24.375000,23.500000,24.000000,13.002839,3584200
1996-07-12,24.000000,24.000000,23.312500,23.593750,12.782745,2978800
1996-07-15,23.500000,23.625000,22.750000,23.000000,12.461061,4510600
1996-07-16,22.875000,24.250000,22.062500,24.125000,13.070567,8481000
1996-07-17,24.437500,24.437500,23.750000,23.750000,12.867398,4263000
1996-07-18,24.062500,24.625000,23.812500,24.562500,13.307600,4223800
1996-07-19,24.562500,24.687500,24.375000,24.687500,13.375320,4219000
1996-07-22,24.375000,24.562500,23.812500,24.437500,13.239876,3103800
1996-07-23,24.500000,24.500000,23.562500,23.687500,12.833531,2847000
1996-07-24,23.250000,24.125000,22.750000,23.750000,12.867398,5072600
1996-07-25,23.937500,24.000000,23.437500,23.687500,12.833531,3410000
1996-07-26,23.937500,24.062500,23.562500,24.062500,13.036711,2575800
1996-07-29,24.000000,24.062500,23.750000,23.812500,12.901258,1963800
1996-07-30,24.000000,24.125000,23.625000,24.125000,13.070567,3173400
1996-07-31,24.062500,24.187500,23.812500,23.875000,12.935122,3028400
1996-08-01,23.875000,24.687500,23.875000,24.562500,13.307600,3434600
1996-08-02,24.750000,25.125000,24.750000,24.812500,13.443046,3553400
1996-08-05,25.062500,25.375000,25.000000,25.187500,13.646219,2804200
1996-08-06,25.187500,25.250000,25.000000,25.250000,13.680076,2889600
1996-08-07,25.312500,25.750000,25.062500,25.750000,13.950973,3842800
1996-08-08,25.812500,25.812500,25.437500,25.625000,13.883241,2526800
1996-08-09,25.750000,25.812500,25.500000,25.625000,13.883241,2759800
1996-08-12,25.562500,26.312500,25.375000,26.312500,14.255725,3563400
1996-08-13,26.187500,26.562500,26.062500,26.250000,14.221865,4206800
1996-08-14,26.375000,26.562500,26.250000,26.562500,14.391170,4507800
1996-08-15,26.562500,26.687500,26.375000,26.562500,14.391170,3079800
1996-08-16,26.250000,26.312500,25.750000,25.812500,14.035027,4117600
1996-08-19,26.062500,26.437500,26.000000,26.062500,14.170958,2231200
1996-08-20,26.062500,26.187500,25.812500,25.875000,14.069014,2170600
1996-08-21,25.937500,26.125000,25.687500,25.937500,14.102997,1889000
1996-08-22,25.937500,26.062500,25.500000,26.000000,14.136982,2593400
1996-08-23,26.125000,26.187500,25.437500,25.562500,13.899089,2653000
1996-08-26,25.500000,25.500000,25.125000,25.250000,13.729182,2720600
1996-08-27,25.250000,25.500000,25.250000,25.437500,13.831126,2027200
1996-08-28,25.375000,25.375000,25.187500,25.187500,13.695198,1518600
1996-08-29,25.125000,25.187500,24.812500,24.937500,13.559267,2504000
1996-08-30,25.000000,25.000000,24.312500,24.625000,13.389353,3609600
1996-09-03,24.312500,24.812500,24.125000,24.562500,13.355362,2576600
1996-09-04,24.437500,24.625000,24.312500,24.562500,13.355362,2111600
1996-09-05,24.375000,24.812500,24.187500,24.250000,13.185455,2356200
1996-09-06,24.375000,24.937500,24.187500,24.875000,13.525278,2416200
1996-09-09,25.000000,25.125000,24.875000,24.937500,13.559267,2815800
1996-09-10,25.187500,25.250000,24.625000,24.687500,13.423329,3769200
1996-09-11,24.750000,24.875000,24.500000,24.625000,13.389353,3437800
1996-09-12,24.750000,25.000000,24.437500,24.625000,13.389353,2905200
1996-09-13,25.062500,25.250000,24.875000,25.000000,13.593245,3938600
1996-09-16,25.187500,25.437500,25.062500,25.062500,13.627226,4645200
1996-09-17,25.125000,25.187500,24.812500,25.000000,13.593245,2353400
1996-09-18,25.000000,25.062500,24.750000,24.812500,13.491294,1759800
1996-09-19,24.687500,25.187500,24.562500,25.000000,13.593245,2120200
1996-09-20,25.125000,25.250000,25.062500,25.250000,13.729182,6317000
1996-09-23,25.187500,25.375000,25.062500,25.375000,13.797146,2810200
1996-09-24,25.375000,25.437500,25.062500,25.187500,13.695198,3457200
1996-09-25,25.312500,25.375000,25.062500,25.125000,13.661216,2499200
1996-09-26,25.312500,25.812500,25.125000,25.500000,13.865113,5055800
1996-09-27,25.750000,25.750000,25.437500,25.750000,14.001045,2691200
1996-09-30,25.812500,25.875000,25.500000,25.625000,13.933078,2691200
1996-10-01,25.625000,25.687500,25.312500,25.562500,13.899089,2583000
1996-10-02,25.687500,25.750000,25.562500,25.625000,13.933078,2286800
1996-10-03,25.687500,25.687500,25.375000,25.500000,13.865113,2112600
1996-10-04,25.625000,26.125000,25.562500,25.937500,14.102997,3331200
1996-10-07,26.062500,26.187500,25.937500,26.000000,14.136982,2707600
1996-10-08,25.750000,26.125000,25.687500,25.937500,14.102997,2877800
1996-10-09,26.000000,26.000000,25.250000,25.625000,13.933078,3083200
1996-10-10,25.625000,25.687500,25.375000,25.437500,13.831126,1622200
1996-10-11,25.500000,25.937500,25.437500,25.750000,14.001045,2014600
1996-10-14,25.750000,26.437500,25.750000,26.250000,14.272909,2727200
1996-10-15,26.125000,26.312500,25.500000,25.625000,13.933078,3983000
1996-10-16,25.750000,25.750000,25.312500,25.625000,13.933078,4127200
1996-10-17,25.812500,26.312500,25.750000,26.187500,14.238929,4066600
1996-10-18,26.000000,26.125000,25.875000,25.937500,14.102997,7749000
1996-10-21,26.000000,26.000000,25.250000,25.375000,13.797146,5960000
1996-10-22,25.250000,25.312500,24.812500,24.875000,13.525278,6138000
1996-10-23,24.875000,25.062500,24.625000,24.875000,13.525278,5152800
1996-10-24,24.937500,25.125000,24.250000,24.312500,13.219433,5855400
1996-10-25,24.312500,24.562500,23.562500,23.625000,12.845611,4858800
1996-10-28,24.000000,24.125000,23.750000,23.812500,12.947565,6228400
1996-10-29,24.000000,24.500000,23.937500,24.125000,13.117481,5645600
1996-10-30,24.125000,24.187500,23.937500,24.000000,13.049516,4281800
